Nbins NbandsSolar NbandsIR NR
1000 7 7 5
veff
0.25
refflow reffhigh reffstep
0.1 100.1 0.1
IR band limits
2222.220000 1250.000000 833.333000 710.020000 625.370000 416.667000 166.667000 10.000000
Solar band limits
41666.670000 25000.000000 12500.000000 7651.110000 5370.570000 4030.630000 3087.370000 2222.220000
Qref wavelengths
0.670000 9.300000 12.121212 11.862396 21.598272
0.04795082	0.35649415	0.10883751
0.86542467	0.27163021	0.28292659
1.38961835	0.26453023	0.42436490
1.30794197	0.42459647	0.56561940
1.59701924	0.61464797	0.60853335
2.40378201	0.47743245	0.62718105
1.48551554	0.80057465	0.77991172
3.1 2.63938785 1.66812997 0.59552477 2.26831806 1.59520261
3.40423262	0.89225964	0.73174779
3.26419017	0.83690979	0.74419094
3.10162895	0.93243164	0.71487874
2.92916606	0.93404203	0.72782694
2.76528315	0.94209594	0.75604154
2.63651535	0.85773527	0.80478316
2.55855261	0.65514623	0.88908794
0.05184177	0.37759335	0.11658148
0.91063652	0.28108235	0.29267105
1.43745252	0.27176574	0.43692809
1.36377658	0.43166015	0.57698433
1.67032665	0.61888166	0.61703929
2.45307340	0.48115654	0.63469656
1.54115553	0.80177165	0.78418167
3.2 2.63308054 1.67246282 0.61586642 2.34899439 1.64559727
3.39922341	0.88928016	0.73170776
3.24486724	0.83286201	0.74527429
3.08102052	0.93027274	0.71684484
2.91379243	0.93214527	0.73070542
2.75548754	0.94052716	0.75867886
2.63042308	0.85511007	0.80696211
2.55424942	0.65164663	0.89122845
0.05603732	0.39823741	0.12451833
0.95620538	0.29012277	0.30212602
1.48429374	0.27867153	0.44903183
1.41883809	0.43825408	0.58771392
1.74205950	0.62265948	0.62499680
2.49925135	0.48451104	0.64177713
1.59513549	0.80274607	0.78814044
3.3 2.62712616 1.67594095 0.63580313 2.42585557 1.69466395
3.39190959	0.88627987	0.73171802
3.22568505	0.82889154	0.74647917
3.06150499	0.92814463	0.71889625
2.89937173	0.93027809	0.73354097
2.74627881	0.93897586	0.76120857
2.62465989	0.85254590	0.80904562
2.55016888	0.64830287	0.89326333
0.06055621	0.41834653	0.13261876
1.00204220	0.29876610	0.31129614
1.53011468	0.28526469	0.46069071
1.47305099	0.44441233	0.59785229
1.81209730	0.62602340	0.63245237
2.54244973	0.48752992	0.64846092
1.64743955	0.80352051	0.79181944
3.4 2.62149321 1.67865196 0.65533156 2.49889538 1.74238949
3.38272075	0.88326595	0.73178857
3.20678206	0.82500218	0.74779681
3.04303098	0.92604728	0.72101484
2.88582128	0.92843887	0.73632633
2.73760105	0.93744100	0.76363653
2.61919634	0.85004006	0.81104081
2.54629297	0.64510573	0.89519998
0.06541720	0.43785425	0.14085168
1.04806201	0.30702786	0.32018700
1.57489496	0.29156169	0.47191991
1.52634961	0.45016604	0.60744047
1.88033981	0.62901053	0.63944782
2.58280419	0.49024380	0.65478220
1.69806258	0.80411476	0.79524632
3.5 2.61615398 1.68067420 0.67445014 2.56813523 1.78876827
3.37202541	0.88024491	0.73192690
3.18826064	0.82119668	0.74921781
3.02554339	0.92398042	0.72318451
2.87306656	0.92662610	0.73905615
2.72940537	0.93592165	0.76596842
2.61400662	0.84759000	0.81295410
2.54260561	0.64204668	0.89704511
0.07063893	0.45670714	0.14918496
1.09418412	0.31492406	0.32880489
1.61862026	0.29757823	0.48273494
1.57867733	0.45554368	0.61651654
1.94670529	0.63165381	0.64602089
2.62045069	0.49268031	0.66077176
1.74700865	0.80454625	0.79844549
3.6 2.61108393 1.68207791 0.69315885 2.63362007 1.83380116
3.36013841	0.87722266	0.73213840
3.17019446	0.81747678	0.75073245
3.00898578	0.92194359	0.72539113
2.86104047	0.92483832	0.74172660
2.72164889	0.93441694	0.76820972
2.60906804	0.84519339	0.81479126
2.53909247	0.63911783	0.89880481
0.07623979	0.47486421	0.15758615
1.14033232	0.32247080	0.33715669
1.66128168	0.30332927	0.49315139
